Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
88645,-0.522177533,-0.339126628,0.248854961,1.832658803,0.309982221,0.693170653,-0.88701055,-1.244918279,-0.875426357,-0.175475989,0.226843768,0.480455174,0.891352293,1.257618909,-2.079840764,-0.980974786,1.663367481,0.349087257,-0.106781469,-2.228289481,-1.295335551,0.88473688,-0.468439193,0.544765588,-0.400480462,2.181935056,-0.044066634,-1.489936767,2.993598323,0
21843,0.580401083,0.074838321,-0.622572607,0.200538258,1.046043701,-0.239516693,-0.954999136,0.206887987,-0.642018273,0.327635601,1.266999317,-1.142219097,-1.846024886,2.292587542,0.132918657,-1.2464667,-1.00133171,-0.474841054,0.302077643,-2.416695384,0.698728986,-0.687072246,1.483225862,0.386105795,0.894411203,-0.234085638,0.245265221,1.384275815,61.99554041,0
137244,-0.85215561,0.442106184,0.535952423,1.362459852,-0.640851922,-0.848403618,1.189201289,-0.225069262,-0.898852408,-0.495443892,-1.38562687,-0.027883923,-2.881032908,0.265855208,-1.541843494,1.268654849,-0.705706827,-0.828067696,0.042078331,0.393396944,0.035379778,-1.621161167,0.117536863,-0.078895759,-0.117042856,0.578916955,-0.773440818,-1.132669527,112.983331,0
34948,0.614805945,-1.94906238,0.28306606,-1.21220473,1.402399071,-1.455052199,-1.433656132,2.329790802,1.262636186,-0.806906864,-1.23625119,-0.926403896,0.360238768,0.284346858,-0.398895807,1.715703701,-0.786069505,-1.890357596,2.669701322,0.914789346,-0.205021618,0.208572443,0.120757692,-1.622801529,-0.016756861,0.432147765,0.38339941,-2.383953087,179.5568897,0
478,0.188182313,0.464905903,-0.050639069,-1.214566934,1.311324735,-0.033467179,-0.213864688,-0.155904327,-1.465364662,1.955100588,1.129637521,-0.690115635,-1.923802302,0.526951652,0.748264746,0.065374317,-0.336053369,-1.666053769,0.598531756,-1.682726741,0.275775901,0.726654237,-0.307732651,-0.253582339,-2.521235493,-0.927139377,-0.478556864,-1.614775641,134.8083162,0
43733,1.282923749,-0.776842339,-0.465184742,1.783466133,1.021552414,1.75824894,1.275323806,0.693497157,-0.802293034,-1.473017205,0.797673082,-0.545367788,-2.347168867,0.437002695,0.231787157,-1.301572075,1.396525629,-0.870635688,2.227912111,1.314182535,1.010677342,-0.607211181,0.173184281,0.2684597,-0.290000851,0.016249377,1.732766459,-0.698627497,85.8802225,0
59551,0.456922215,-0.564260621,-1.574060309,1.061358856,0.404152594,0.984201529,-0.957738149,-0.6218184,0.394353838,0.773294199,1.193208003,-0.100832632,0.503581453,1.787537813,-0.382848083,0.281411678,-0.145588563,0.210099993,1.385963872,-0.595089616,-0.842470576,0.876344474,1.509716469,-1.457767465,-0.338328082,0.314824831,0.044582835,0.13935543,163.3995345,0
135703,0.068080516,-0.73422322,-2.561474556,-0.025831727,-0.227466188,-1.494775487,-0.679759479,0.890929474,-0.196368784,0.186788202,-1.070009764,0.593508639,2.224340425,0.523469442,0.438094234,0.251603543,-0.660101101,0.959844569,-0.121787957,1.723617008,1.78663904,-0.537965492,0.766203947,-0.587770674,1.16336664,-0.881182761,0.236837379,0.519185544,47.81411824,0
74572,0.770209358,-1.021582578,0.456323098,0.215086301,-1.134660769,1.156471371,1.606797464,0.059925792,-0.132926055,-0.367320657,2.533611774,0.938985602,-0.714990141,-1.591934996,-0.426822911,-0.420216299,0.255309064,0.044517416,1.144626388,-2.708404604,0.537727299,0.893864751,-1.796930288,-0.867485979,-0.483922915,0.506347469,-0.413540145,-0.034325885,122.1505247,1
141423,-0.788419251,0.063669476,-0.631394086,-0.87766829,0.140609153,0.864170754,0.262250161,-0.225164682,1.008922152,-0.458509205,-0.079778999,1.170029232,-0.430621223,-0.540951513,0.743616727,-0.998138354,1.201483195,-1.937560608,0.074675845,-0.651040532,0.339583632,1.464205906,-1.157183597,-1.40488863,1.150282121,-0.230360501,-0.082692918,-0.26593658,96.23817966,0
54168,-0.362601285,-0.912369952,-0.242546624,-0.842886767,1.001217626,-0.55302594,1.310898596,0.669015955,-1.002003576,-1.063350958,-0.22057685,-0.732391865,-0.739290685,0.839804408,0.274421975,1.230273493,-1.071914,-1.832986678,-0.730602143,1.076846589,-0.627071591,1.63673428,-0.533207186,0.584173963,-0.025873195,-1.960139335,-0.660055786,0.479922144,120.2233337,0
165215,-0.047178608,-0.437771739,-0.168721807,0.150579708,-2.721791904,-0.558038754,-0.808938509,0.691963083,0.757875028,0.169815147,0.113348408,-2.012208735,-0.908728721,-0.353440046,-0.109300508,-0.005124103,-1.948261817,0.975119656,-1.02333533,-2.266902852,0.783496385,-0.912452907,0.692141196,-1.743675096,-0.405070337,-0.96396076,0.392838279,-0.890428562,65.65295702,0
127436,0.393068738,-0.423314821,-0.657576807,0.899308061,1.953624603,-0.364929461,-0.773543912,-0.138772048,0.107753976,-1.794057825,-1.014274092,-1.506112719,-1.152225691,1.452285982,-2.28667005,0.372574681,-0.370326222,0.243462362,-1.168505813,-0.460174194,1.223722809,-0.454392307,1.409908772,-2.725174925,0.53910153,0.04181539,-1.438237134,0.915963534,97.21251089,0
119033,-0.74874807,0.23136063,-0.986891398,-0.51017669,0.705496277,2.352374789,-0.897833969,1.249434801,1.340004507,0.63771174,0.767328415,-0.707249505,-0.96944204,-0.472993138,0.266695202,-0.301354521,-0.746986941,-0.702702339,-0.304080271,0.860179577,-1.078813837,0.566095324,0.525050211,-0.522484746,0.295926097,1.186347129,-0.324217467,-0.772307976,75.09794102,0
127116,-0.962247182,-0.844999472,0.790807454,-0.057124216,-1.602086065,1.25476635,-0.180610239,0.480096586,0.60154552,-0.834161667,-1.230487368,-0.96690082,-0.195086574,0.437554519,1.86340955,0.897759854,-1.964778724,-0.152504203,-2.274673375,0.960493947,-0.199188416,0.03530699,-0.236258438,0.075544704,-0.68563804,0.098198078,-0.950138296,0.290964194,109.7010207,0
12642,0.27053939,0.478399165,-0.099020016,1.039075347,1.818546538,-1.534046241,-1.266836581,-0.170930759,-0.45195991,0.474985491,0.475432322,0.299765431,-1.659838672,0.196238382,1.851910994,0.516367262,-0.066470571,0.618109864,-0.864833653,0.417514895,-0.021127711,-1.143707412,0.245666429,0.043987855,0.807355939,0.133059058,0.206384497,0.148641674,111.0854198,0
109569,0.13369369,1.13935639,0.716155911,-0.937998115,-0.125592152,-1.408228478,1.491185296,-0.696628287,-0.760606952,1.825457507,-0.59607999,-0.949894187,0.65855984,-0.008870321,-0.894149846,0.336693804,0.627182038,0.863151027,0.254011089,0.887254567,0.846712877,-0.462999827,1.707581663,0.651064977,1.394707824,-0.138515768,0.846835002,0.272361035,147.164179,0
56394,0.970026482,-0.418939051,-0.555879498,1.232619161,0.242958715,0.982591163,-1.411384408,-0.805724696,-0.522880755,1.297986577,1.259760585,0.08757867,0.480988387,0.168265134,-0.997385212,0.059643345,-0.903324033,-0.38100771,-0.224514775,1.65076465,0.15780497,-0.407333062,0.613716845,-0.660717866,2.657458087,0.430120667,-2.472456136,-0.804181803,50.02712483,0
56830,1.801262623,0.148123097,-0.472973893,0.40560279,-1.589439197,-0.971715795,-1.407372112,-0.367824548,1.609257639,0.597488087,0.478803554,-0.659937507,0.779720315,-0.776139208,-0.204441371,0.754609354,-0.081101727,0.914674548,-0.200513239,1.357916521,0.417483971,-0.881800658,-0.543397731,-0.223126643,0.957203978,1.837371453,-1.48691826,-0.386232581,137.1117298,0
58879,1.226282072,-0.055735857,-0.155565403,0.574500502,-1.346597674,0.606756226,0.306313466,0.197376601,1.080546041,-0.068927824,0.04034027,0.180569257,-2.047825724,1.04785981,0.593671013,0.540104014,0.340448217,1.358534468,0.21307498,-0.214279861,-1.734220299,-1.270025563,-0.304717803,0.099892369,-0.590370015,-0.229753694,-0.904465472,0.944209002,118.690482,0
68479,-0.284881184,1.178830065,-0.262190151,0.362120963,0.468221731,0.160550271,-1.104145159,-0.341810634,-2.076809473,1.642609086,-3.36044807,0.841993415,0.108504302,-1.736578599,0.260546311,-1.106613844,0.432434613,-0.05751235,0.229473909,-0.369046541,1.329849518,-1.015820387,-0.674419428,-0.171257278,-0.102286636,-1.131687418,-1.99534525,0.35554316,8.29592491,0
146410,0.327546092,1.702834835,1.251834079,0.066176857,-0.675217298,1.128357283,-0.848528163,0.892850526,-1.434786523,1.965848308,-1.068210944,-0.989990648,-1.906521438,-0.397332365,0.435960949,-0.597765965,-0.888682246,-1.449110417,0.279843206,0.695363724,0.163578677,0.692260017,-1.215205734,-0.632909072,-0.200369622,1.277537305,1.271737411,0.793252334,65.36366089,0
82210,0.768627141,-0.789042195,0.103303801,-1.666759921,0.768563594,-0.249460198,2.041714882,0.261092246,-0.755263847,-0.273598163,-0.631083662,-0.58152682,-0.022323206,-0.986774968,-0.058269139,-1.974106665,0.16060733,-0.759502926,-1.348480662,0.724096644,-1.768973655,0.62483323,0.468939404,-0.891926214,-0.274521805,0.265679294,0.231965746,0.913823415,130.678333,0
21902,0.731988986,1.034997644,1.150197982,0.113957806,-0.290711683,-0.121192605,-0.341521586,1.447813844,-0.758152988,1.134308203,-0.481728946,1.104787541,0.727007779,-0.039201171,0.259146504,-1.109626264,0.57749054,0.947299058,1.337852,-0.324862769,2.200130706,-0.317638073,-0.449955319,-0.166971097,-0.157768122,-1.4337697,-1.131355972,-1.221760318,96.86292705,0
81538,0.235102895,1.496417078,-0.668328238,-0.128444613,-0.807757855,0.660220919,0.26723602,0.922918758,-1.005733653,-0.037294579,-0.233841226,-0.170268446,0.994978633,-0.570735024,-0.449307164,-0.791517698,2.157564497,-0.952816933,0.594377501,-1.369912489,0.462702325,-1.1482198,0.151887445,0.31134064,-0.074801964,0.706130361,0.465135316,-0.682978614,31.13050449,0
31848,0.492123135,0.227134729,0.957138809,-1.451757468,0.112290159,0.095589039,-0.371820386,1.059216757,-0.710486197,0.71230418,-0.724157812,1.326076019,0.405546828,-1.557281373,1.13677256,0.562218481,0.091334054,-0.639787473,-0.853957168,0.505403853,-1.541300837,-0.676618997,0.697815585,-1.406612267,-1.361214418,0.52131562,-0.266368211,1.66478027,120.6219956,0
146069,-0.305178743,-1.551048238,1.133262189,-1.329659702,-1.009923478,-0.33579148,0.162622895,0.380909024,0.960647909,-2.575479053,-0.941443193,1.058323633,-0.894539468,-0.051029189,1.347103191,-0.17113989,-0.262087263,-0.160094383,1.28787355,-1.602748031,1.787459899,-0.226319991,-0.341187026,-0.811368076,-1.134992807,-2.338660324,1.217643716,-2.21585183,99.20406354,0
150991,-0.051444698,-0.442165982,0.292763835,-1.995844595,-0.8258407,0.474720765,0.184418369,-0.663577492,0.103254443,1.72279671,1.089059,0.971864802,0.549742639,0.181402189,-0.683669517,0.055618787,1.966830502,0.919544341,-0.358308025,-2.095562276,0.757485811,0.936269589,-0.54291361,-0.667919399,-1.94887888,1.255839606,-0.414969358,0.260707594,59.40803501,0
46535,-1.098715579,-1.447784633,1.495567012,-0.389391267,-0.750416325,2.902398118,0.985198847,-0.721478221,0.737098734,-1.605126015,-0.319133149,-0.837903531,0.418495181,1.656716799,-1.694016241,1.857117589,0.749632802,-0.999219289,-0.980175594,-0.714626148,-0.866382726,-0.835042894,-1.814164004,-0.195224866,0.746641704,-0.574173414,0.297358084,1.125281799,153.4163945,0
41019,-1.495153698,-0.667620138,-1.505665352,-1.401487936,1.361365943,-0.504390381,0.462859426,0.165391173,0.708317978,0.14763675,0.106807546,-1.482766781,0.034992586,0.023671636,-0.941822697,-2.068679902,0.244861176,1.224269524,-1.769505832,-0.168336824,-2.233472008,0.649867687,1.184175496,-0.097657589,0.624749576,0.063562081,-0.970539001,-0.134445545,2.516095851,0
15622,-0.027310136,-0.145324188,0.371393568,0.132553097,-0.194166999,-0.641304213,0.49969908,0.430238294,0.17697045,-0.829494232,-1.131165587,0.675724886,-0.891854415,-0.337556572,-1.55556576,0.443078744,-1.239652475,-1.291335371,-0.989236717,0.429027503,-0.216165404,-0.633749989,1.65264023,0.522184948,-1.991573738,-0.873368384,-1.97797336,-0.478009273,114.1399867,0
72704,1.036345009,0.248785937,-0.23362498,-0.471829624,0.319993819,-1.69418995,-0.120406954,0.168608807,-1.273944175,-0.887712406,1.967301212,0.527701972,-1.704705185,-0.750288427,-0.029021634,2.308289162,0.890005564,1.089968515,0.39789381,-0.984524345,1.595003006,0.854413055,1.275381958,1.700944896,1.555697966,-0.01619274,0.273215676,0.19287998,109.534573,0
30392,0.928529657,0.331983096,0.145121398,-0.105616785,-0.148601316,0.301004251,1.298472391,-0.952008811,0.072763957,0.345242217,1.656180412,-0.432222233,-0.779765749,1.509764641,0.509616576,-0.422657741,1.055586171,-1.87658237,-0.053519602,0.294135282,0.589748648,-0.826043463,-0.842932195,1.540378788,0.016145626,0.159369263,-0.728500732,-0.917262421,81.88759578,0
143394,-0.567510506,1.195530463,-0.622163137,-0.236495526,1.61257698,2.136593955,-1.466640538,-2.125600699,-0.712559245,-0.978016329,0.477113308,-0.013580735,-0.129273464,0.877330674,-2.127887737,-0.618092677,-0.116481723,1.032108292,-0.058626807,0.411213065,-0.325564948,-0.043100453,-0.293026824,-0.230031875,0.075534936,1.446322253,0.414242269,-0.205521684,78.03784879,0
62242,0.544438325,0.182188306,0.587282025,-0.39383689,0.491906905,0.510036212,-1.419403846,-0.385132745,-0.171136393,-0.325639826,-1.02869948,-2.471653827,1.028156038,-2.16628397,1.978578347,-0.236408681,-0.66734622,-1.55010111,-1.659873903,-0.891698053,0.190698552,1.412239597,-1.54917223,0.359053693,-1.85084208,-0.905882335,0.502432406,-1.017025208,136.8452643,0
69267,1.543585537,0.75480625,0.495611236,-0.55799556,-0.866503815,-0.456791832,0.249912613,0.249365913,-0.81889145,-0.726255458,-1.547628335,2.27950729,-0.897609181,-1.684495792,-2.487692765,-0.671540419,0.40601217,-0.104827861,-0.189016395,0.729618277,0.583558774,-0.898413309,0.260605961,0.069351114,-0.592452214,1.429182527,-0.777153266,-0.576784111,122.3656357,0
125037,-0.475918299,0.926687049,1.087291266,1.350455032,0.774266456,-0.099912113,0.961479369,0.375230611,-0.123822479,-0.464162826,-0.171817096,-0.476700521,0.415257462,-0.212638368,0.48843003,0.50720731,0.0074561,-0.451247303,-0.90813185,-0.107913331,0.293445755,-1.364871618,-1.777774107,-0.122406245,-0.895133445,1.00916704,1.304904991,-1.011186408,28.16832882,0
70943,-1.702649624,0.575652175,0.203759641,0.393654225,0.767328135,-0.418462075,-0.197052964,0.81246527,0.446092515,2.046929409,0.293599661,0.256650218,0.881369212,2.065921371,0.714806921,-0.286987071,-0.661097125,0.162247837,-1.099917358,0.645698144,0.297622222,0.51823931,-1.777612734,1.34701834,-1.120835841,-1.258538884,-2.017513955,-0.605035424,74.99676675,0
143635,0.153438804,-0.10243305,0.696058534,1.276025868,1.360396473,-0.25606137,-0.146139829,-0.137335123,-0.413020803,2.024597531,0.312345536,0.507556477,0.680308433,1.213939688,-0.229488503,0.512096639,0.58813328,-1.559666366,-0.487606344,-0.164263397,0.989615401,3.491666986,-0.436748797,-0.478955358,0.442294928,-1.725622243,-1.784780777,-0.137390613,122.7854838,0
139551,-0.541655699,1.117133163,-0.37271783,-1.306331883,-1.017889049,1.188485753,-0.729658843,-0.344545664,-0.302667014,-0.582344218,0.305354251,1.771889194,0.55173265,0.821307725,-0.964158838,0.371608711,1.368173724,-0.232125743,-0.004164871,0.763695766,1.529971594,1.186874741,-1.267655532,0.336555129,-0.606378662,-0.321257759,-1.303379263,-0.266382458,51.74940017,0
1866,-0.850677405,-0.160314418,0.492578299,0.282574066,0.885184245,-0.486974435,-1.689411869,1.5966984,0.547872389,0.594361455,0.539293653,0.257816283,0.9915113,-0.656328675,0.789097505,0.356065922,0.13151506,-0.490333911,0.250908952,-0.208157665,0.856131216,-0.462222755,-1.030511733,0.564964378,2.107235919,0.256271216,-0.144861072,1.788518482,112.2467098,0
72063,0.459513768,-0.148347894,1.715771165,-0.737544222,-0.333239202,0.339173997,2.825588476,-0.925626976,-1.13411194,0.22640728,1.489556681,0.903368299,-0.673080007,-1.148745659,-0.655310082,0.104315528,0.313628046,-0.241732246,-0.266572907,-0.274506867,0.604769157,0.348688673,0.622339906,0.34215356,-1.869798594,0.01073507,-0.66988737,1.581812211,94.77526167,0
166468,-1.146863396,-1.912150559,0.790408848,0.245741364,0.138227444,0.404941906,-0.091861295,-0.460599103,0.166889437,-1.061042738,1.482448507,-0.652259126,-1.215401222,0.38759366,-0.82663085,1.194746382,-1.994653854,-1.649984175,-0.372120211,0.130337855,-0.739320679,-0.266132772,1.72928434,-0.701083097,-1.610016717,-0.233154882,-1.132394149,0.574744288,118.7298024,0
152209,0.496977997,-0.133478957,0.377867146,-1.069397732,0.94447512,-0.567257985,1.678912541,-0.323041469,-0.450464268,-0.196592885,0.585501,1.446153014,0.357532546,2.136788694,-0.821879212,-0.204387051,-1.108040511,-0.503936592,-0.660155729,-1.466869173,0.935211605,0.591557348,-0.399844055,0.321015829,-0.413344833,-0.224212377,0.505829182,-0.016882589,122.6377811,0
34485,0.016950982,-1.911877595,0.820850441,1.303390036,1.026297248,-0.533460989,0.976950288,0.432355246,-0.865321083,-0.302246741,-0.099950951,-2.331180994,0.194575365,-1.123203697,-1.055787331,0.156026212,-0.344522091,-0.999928521,0.15201633,-0.858418925,-0.861049559,1.17650234,0.160185664,0.330555404,1.567522194,-0.232595112,-0.634025993,-0.618471411,64.71540642,0
33210,1.850591944,-0.095297858,-0.930588006,0.133371422,-0.622169563,-0.410014678,1.629021817,0.126229221,-1.279020446,-0.44035443,-1.851388822,-0.75869877,1.002694382,-0.723005201,2.642411525,-2.612989491,-0.443388643,0.112890066,0.060762693,0.563129175,-0.274583212,1.253127372,-1.229693236,-0.237935478,-1.1143821,-0.495000793,-0.257090348,0.61853068,34.35966783,0
73303,-1.013351934,-0.278342887,0.020925009,0.144167144,-1.111229635,0.233558091,1.167059159,1.155108164,-0.278063669,0.519517104,-0.162260826,1.065220071,0.678349155,-1.159844194,-0.153060779,-0.656778066,-0.09515686,-1.152635747,-0.118717173,-0.154240749,-0.126619391,0.253701895,-1.541982276,0.780569981,0.839605739,1.405736121,-0.096898726,0.26021819,107.1507335,0
111930,1.045879875,-0.702197378,0.491709586,-0.73679585,0.517141833,0.392647074,-0.895833656,0.510725289,-0.438088158,-0.161813471,0.814547584,1.077216029,0.414963975,0.012887541,0.705120173,-0.325426038,0.895324136,-0.617422093,-0.217627375,-0.929037539,-0.084079124,1.51602645,1.523544753,1.628324355,-0.641001774,2.707619583,1.183186667,1.018837243,108.5760704,0
107886,0.249388923,-1.562067319,-0.626457799,-0.41747386,-0.148934675,-0.427212316,-0.027848017,0.478197361,0.075611321,-0.200192626,-0.260523831,1.417455046,-0.386299231,0.778734676,0.021622497,-1.865319485,2.320136432,1.23232565,2.264019562,0.883634426,0.054818688,0.574780322,-0.477391566,-0.851324646,2.095291849,-0.285133497,0.13932213,0.470944719,82.80299266,0
95034,-0.234329238,0.963645853,-0.099548797,3.520648774,-1.905799514,-0.667887041,1.076904046,-1.570368958,0.196545063,-0.33211881,-0.116931762,1.211230047,0.145801494,-0.750815089,1.018807919,0.233560639,-1.380530806,-0.668911689,-0.08405527,0.768701256,-0.128337739,0.956022363,0.070984132,-0.677711886,0.057060045,0.729524961,-0.184344372,-1.101866435,107.7084955,0
117783,0.196739231,-0.908331754,1.499153162,1.138926079,-0.233753308,0.456881994,-0.08831583,1.503605078,-1.61001425,0.194928727,-0.95257544,0.422914324,-1.883189612,0.32892824,1.93890217,-0.545822965,-1.507612688,0.659871652,-0.316181369,0.943524899,1.099209053,1.03174662,-0.025686137,1.82390539,0.794498144,-0.723477062,-0.650224606,1.304349483,2.716348074,0
149474,0.6688944,-0.7212302,-0.357523389,-0.063848904,0.820305226,-0.223004789,1.31474628,0.361934608,1.363118163,-1.146525332,1.500245433,1.169781427,0.075006504,-0.525095271,1.302339457,-0.45847501,-0.005329571,0.505271177,-1.135582993,-0.182718392,-0.921626208,-1.556238301,2.084028795,-0.65504221,0.623903971,2.094412829,-0.633327485,-1.26027934,84.69004411,0
101037,1.762049084,-0.931557318,-0.410854376,-0.57015125,0.15477726,-1.821117715,0.622151132,0.465240451,0.865257431,0.844957481,0.453898552,-0.305679305,0.058614717,-0.651731298,0.193665133,-0.790146006,0.136994132,-0.440156465,-0.817552274,1.050243769,0.793151533,0.05690776,-1.742851854,-0.878980411,-0.07693361,0.472978326,0.489572004,0.231808921,0.886247418,0
28775,0.030535143,-0.215390773,-0.628332664,1.655582348,1.032501321,0.582723471,-1.134274096,-1.182627815,-0.032185424,-0.513496002,-1.139422314,0.104303884,-1.883664191,-0.09128207,0.509487307,0.477048755,-1.805354851,-1.852559239,-0.212603725,-0.631169605,-1.217143608,-2.1523667,-0.882193422,-0.101875844,-0.236171886,-1.203265932,-1.002810243,-0.341072594,117.3321522,0
3708,-0.829166868,0.322373158,0.559281782,0.453365651,-1.093771401,0.333608308,0.359149534,1.48622095,1.974393032,1.240167597,-0.457691136,-0.771816356,-0.200853693,-0.571796641,2.094023758,0.955497173,0.622949113,0.80324473,1.371055979,0.618199978,-0.191084196,0.742062382,0.733669755,-1.117174061,2.400779067,-0.613526864,1.542308921,-0.160572527,89.01612003,0
150203,1.158815628,0.053815596,-1.443284078,1.069177679,1.473387422,-0.007118728,0.857965277,-0.692946459,0.063024119,1.10881728,0.382250063,0.511934156,1.02683032,1.687119057,1.131641491,0.331740632,-0.014716936,0.192057656,-1.283920169,0.267954129,-1.144853754,-0.374061189,0.750220033,-0.393554136,1.408959179,-0.040358328,1.204150343,-0.276256768,112.6424039,0
54000,-0.107448102,1.153344999,-0.177128666,0.374629085,-0.424958001,-2.293917743,-0.5969838,1.462150473,0.335496982,0.893673683,0.92974968,0.779146465,1.595213976,-0.318463402,1.485206691,0.670798148,0.445469378,-2.055968278,0.401777167,0.917605814,0.232858962,1.250501567,1.295511659,-0.278684912,0.109408873,-0.265435431,-0.421724834,0.099395491,97.50059567,0
2357,0.234492078,-2.090424402,-0.039329771,0.404980055,0.129732821,-0.070636958,-1.010916229,-1.306293893,-0.532070744,-1.812315433,-0.043131369,-0.841829895,0.201671617,-0.560947469,-1.944817423,-0.981310121,0.186341619,0.779656968,-0.273348705,0.251682876,-0.183400027,-0.21609906,-0.81122696,-0.031667664,-0.613049531,1.377510174,-0.675196794,0.176168466,136.1454812,0
157499,-1.066294268,-0.199457652,-1.010128487,-0.569785144,0.975233677,-0.045274569,0.828581387,-0.210811696,0.734786589,0.818193751,0.712695345,0.950888292,0.487925905,-0.427894257,-1.416097312,-0.761270075,0.391630224,1.11261369,0.489222201,-0.311619988,-0.426162932,0.034768013,0.606957005,0.035755926,-0.499976136,-0.849111036,-0.716044349,-0.695113811,94.39837793,0
56589,-0.064236313,-0.809136623,-0.559720124,0.685683928,0.586922464,1.696368172,0.340609143,-1.407280984,-1.540702166,0.126827645,-0.048201253,-0.250077055,-1.180719678,-0.961401536,1.075541448,1.020034959,0.264749323,0.623434002,-1.147124673,0.316549437,-0.649648684,1.244575357,0.483695064,-1.54770063,-1.221830565,-0.081985762,-0.9084968,1.11605093,76.47411486,0
2712,-1.85437559,-0.070140149,-1.585277173,-0.378160301,-1.240636148,-0.070096354,-0.914729483,-0.692931249,1.063797565,-0.448165972,-2.738638717,-0.16636844,1.413983826,0.359641012,0.923603677,-0.61089793,0.636828274,-0.458319147,0.319377702,1.172312142,-1.074894577,-1.797209885,-0.420921426,0.329181526,1.647194545,0.087620136,0.626523967,-0.686169553,73.71559106,0
36289,-0.658173312,0.346595018,1.587873515,0.024098135,0.265803986,-0.681822046,-0.564333993,1.120956874,-1.455469865,-0.762362267,-0.239217412,0.10887138,-0.089906041,0.790672767,2.956212889,-1.057020254,0.272607178,-0.671771614,0.928774086,1.841310799,-0.055822941,1.00367082,-0.967313836,1.267194514,1.724891625,-0.130898343,0.670702705,-1.246849874,51.64748019,0
23528,-0.620049525,0.544219265,2.373412809,-1.819459348,0.193864696,1.263549474,1.830125959,-0.200248514,1.29565814,0.740434503,1.776794833,-0.197736947,0.097788947,-0.618978221,-0.294434929,-0.300240729,-0.814506934,1.796681402,0.063312989,-0.480276363,-0.400757023,-1.547022133,0.611385047,-0.863880177,-0.612848856,1.137462213,-0.536520707,0.459806439,148.9447184,0
153621,-0.551245934,-0.509110588,-0.629469167,-0.182641043,-1.388924967,0.762457047,2.809067729,0.595322316,-0.922584661,0.675715688,-1.54376544,-0.768529602,-0.438060195,1.045167338,0.698209019,-1.427660505,0.814313213,-0.555330417,0.608149213,-0.759161637,-0.105887082,-0.824959118,-0.102691985,-1.186422304,-0.853410294,-0.635710191,-0.970402804,-0.378919403,128.1799144,0
154440,0.083785003,1.326715075,-1.119463337,-1.03763532,0.03345163,-1.635659093,0.244339693,0.015514791,0.544874329,2.237549886,0.058540025,-0.540322106,0.96224703,-0.012279603,-0.163959983,1.787226033,0.750671719,-0.951580929,-0.92176724,-1.335325503,-1.100406725,1.128342685,-0.508223964,-1.785719531,0.457604025,0.169300496,-0.44838191,-0.636601004,148.523724,0
70491,0.017682647,0.073270144,0.401614244,-1.74881076,-1.098403103,-0.447743093,-1.333863422,0.477289626,0.675152259,-0.606640659,0.663212265,0.226871248,0.23297482,-2.877743024,-0.194881244,-0.598575298,-0.141367707,-0.425554206,-1.1987932,-0.334687383,-0.414687533,0.901925723,-0.140644626,-0.571260543,-1.246777858,2.726975023,0.994902936,0.164838107,176.4709333,0
130701,-1.418975366,-1.517984508,1.67103703,1.611281298,0.274964466,-0.809871384,-0.548886483,-0.868950153,2.077902157,-0.204108281,0.811980855,0.953245716,-1.28475021,0.078932141,-0.28104226,1.28795702,0.603239276,-0.054095776,0.147449127,-0.685879804,-0.949162312,-0.756461401,0.495270407,0.918509538,0.631829383,-1.566437203,0.323657359,0.613419741,49.68396073,0
111007,1.704295324,-1.336085873,1.073520231,1.593812166,-1.095379966,0.650030178,-1.694455045,-0.025607066,-1.038711434,0.682155564,-0.049724786,-0.34934411,0.610335692,-0.852726238,0.01987484,0.695588408,-0.332061281,0.131192817,-0.254817183,1.430607805,1.412119599,-0.082245945,-0.116811464,-1.01050518,2.256897153,0.782703055,0.90109149,1.426404433,106.8905906,0
157960,-0.048123953,-0.267962572,1.491379383,-0.541433304,-0.181373234,0.311280073,-1.082626627,0.801530803,0.549820314,-0.540992295,1.164929736,-1.172729204,-0.369895442,1.494128116,-0.132063633,-1.483258622,0.242593886,-0.28132597,0.52396958,1.096640126,-0.067009579,-2.372252915,0.559013317,-1.009870072,0.509883828,0.865645426,1.062673069,0.848528549,31.58480204,0
5505,-0.308680902,-0.117167269,0.427327836,0.814789227,-0.989327624,0.921199307,-1.815690271,-2.086628515,-1.651657579,0.520564992,0.622029997,0.201859629,-0.563776572,0.473357484,-0.670636306,-0.325750362,-0.836546022,0.646990456,-0.580681331,0.387287383,0.088161223,1.600822207,0.069469157,1.243754779,0.808599897,-1.123067227,-0.556632853,-0.272436677,96.65789691,0
101584,0.544958141,0.77590184,0.653530975,-0.79509829,-0.018485898,-0.418252504,0.368919216,-1.62674653,-0.024112387,-1.762959363,-1.084559863,1.632182863,1.694048797,-0.650638284,0.492744383,0.481829045,1.36572095,0.2460794,-1.04809621,-0.819948807,0.396278458,-1.827456269,-1.715433915,0.845481747,2.642226553,-0.62384213,-0.161019322,-0.080863227,23.69194695,0
